id,sentence,dialect,label
51,"તે પ્રમાણે પરીક્ષાલક્ષી કે પરીક્ષા દરમ્યાન કોઈ પણ પ્રકારના સીસીટીવી ફૂટેજ સાથે કોઈ પણ પ્રકારની છેડછાડ કરાઈ નથી, તેવું દરેક જિલ્લા શિક્ષણાધિકારીએ લેખિતમા બોર્ડે જણાવ્યું છે કે આ પરીક્ષા દરમિયાન સ્કૂલના સત્તાવાળાઓ કે સંચાલકો સીસીટીવીનું મૉનિટરિંગ કરી શકશે નહીં",standard_gujarati,1
1159,વાહ ચંદ્રેશભાઇ સરસ. 👌👈😁😁😁,surti,2
878,આ તો ધીરૂભાઈ  મોજ કરાવી દે એવા હો કાય નો ગટે 😂😂😂😂,surti,2
1434,પ્રાથમિક દ્રષ્ટિએ મોતનું ચોક્કસ કારણ જાણવા માટે વૈજ્ઞાનિક પદ્ધતિથી તપાસ જરૂરી ગણાઈ છે,standard_gujarati,1
817,ભાઈ પાછળ ના ભાગે દરવાજો હસે,surti,2
90,અમે યુવતી પાસે જઈને વિદ્યાર્થીના ભાઈ તરીકે ઓળખ આપી અને સેન્ટર પર આવવાનું કારણ જણાવ્યું,standard_gujarati,1
941,આ મહેસાણા ની ભાષા છે જ નહિ માયાભાઈ આવી રીતે મજાક નો ઉડાવો....એક વાર આવી ને રો મેહસાણા માં તમે ભાવનગર રેવાનું ભૂલી જશો,charotari,0
1004,રાક્ષસ જેવો લાગે છે,charotari,0
1210,આકાશમાં ધુમ્મસનું પ્રમાણ વધુ રહેવા સાથે ભેજના પ્રમાણમાં પણ નોંધપાત્ર વધારો થયો છે ત્યારે આ બદલાયેલા માહોલને પગલે ધરતી પુત્રોની ચિંતામાં વધારો થયો છે,standard_gujarati,1
324,શાહબુદ્દીન રાઠોડ ની કોપી કરી પણ એના જેવું નો થાય માયા ભાઈ,charotari,0
1362,વાહ ધીરૂભાઈ વાહ,surti,2
653,આપણા હિન્દુ ધર્મ ના પવિત્ર ગ્રંથ રામાયણની મજાક ઉડાવે છે એ હવે કેમ કોઈ દળો ને દેખાતુ નથી? ખોટું કરી રહયા છે માયાભાઈ આહીર તમે તો દ્વારકાધીશ ના પરમ ભક્તો છો અને હિન્દુ ધર્મ વિશે મજાક ઉડાવી રહયા છો,charotari,0
343,વાઘરી તારી બેન નો હાથ પકડ્યો,charotari,0
739,જોકે આ ઇમેલ ખોટો હોવાનો સાબિત થયો હતો,standard_gujarati,1
548,મહેસાણા વાળા ની ભાસા ની વાત ના કર તમારા કાઠિયાવાડી કેટલા ચીટર છે વાત કર આ તારા જેવા ને કારણે લખવું પડે છે.,charotari,0
945,અહીં ખેલાડીઓ માટે હોસ્ટેલની પણ સુવિધા હશે,standard_gujarati,1
401,આપણે જૉવસ રોજ તમારા વિડિઓ બહુ સરસ👍👍 પણ હવે mr ઈડીયા ભાગ મૉકલૉ,surti,2
338,આ બેઠકમાં તેમણે શૈક્ષણિક ગુણવત્તા સુધારવા અને શિક્ષણ પદ્ધતિઓને વધુ અસરકારક બનાવવા અંગે માર્ગદર્શન પૂરું પાડ્યું,standard_gujarati,1
446,"""બીડી નથ પીવી હાલ નીકળ....""🤣🤣🤣👌",charotari,0
430,આ મહેસાણાની ભાષા નથી  પણદેવી પૂજક ભાષાછે,charotari,0
1347,"ભાષા નહીં, ભાવ પકડો, ગામથી બોલીમાં ઘણા શાસ્ત્રો નો સાર છે, ધન્ય હો ગોપાલ,",charotari,0
352,પરંતુ રોડ ઉપર ક્યાંય પણ પાર્કિંગ મળી રહ્યું નથી,standard_gujarati,1
732,"આ પ્રસંગે, આચાર્ય સંકેતભાઈ સુથાર અને શાળા પરિવારે સ્વામી વિવેકાનંદની પ્રતિકૃતિ અર્પણ કરીને તાલુકા પ્રાથમિક શિક્ષણાધિકારીનું સન્માન કર્યું",standard_gujarati,1
315,"સાયબર ગુનેગારો વર્ચ્યુઅલ પ્રાઇવેટ નેટવર્ક નો ઉપયોગ મુખ્યત્વે તેમની ઓળખ તેમજ આઈપી એડ્રેસ છુપાવવા, ઓનલાઇન પ્રવૃત્તિઓને અજ્ઞાત રાખવા અને કાયદાકીય સંસ્થાઓથી બચવા માટે કરે છે",standard_gujarati,1
637,પહેલાં મોબાઇલ પર વાત અને પછી રૂબરૂ મુલાકાત અમે મોબાઇલ નંબર પર ફોન કર્યો તો એક મહિલા સાથે અમારી વાતચીત થઈ,standard_gujarati,1
1323,નોકરી કરતા હોય તો કરો રાજકારણમાં ના પઙો,charotari,0
688,સાબુદીનભાઇ વજુભાઈવાળા કેવા હતા તે તમને ખબર છે?🙏🙏🙏,charotari,0
880,તેમ દેવાના આંકડા પણ વધી રહ્યાં છે,standard_gujarati,1
1415,બહું સરસ ભાગ હતો જય માતાજી,surti,2
1462,અમદાવાદના ઓઢવ વિસ્તારમાં રિંગરોડ પર બનેલા એક કોમ્પ્લેક્સમાં નેશનલ ઇન્સ્ટિટ્યૂટ ઓફ ઓપન સ્કૂલિંગનું સેન્ટર આવેલું છે,standard_gujarati,1
438,તળાવમાં માછલીઓના સામુહિક મોતને કારણે વિસ્તારમાં અસહ્ય દુર્ગંધ ફેલાઈ છે,standard_gujarati,1
133,જ્યાં બેસેલા એજન્ટો કોઈપણ જાતનો ડર કે શરમ રાખ્યા વગર પોતાના મોઢે જ શિક્ષણને કેવી રીતે ધંધો બનીવી દીધો છે એના દાવા કરી રહ્યા છે,standard_gujarati,1
1238,"વાહ,  ધીરુભાઈ.  વાહ,  ભીખુભાઈ રાજપરા "" ગ્વાલ""   અને સ્ક્રિપ્ટરાઇટર મિત્રો.🎉❤🎉",surti,2
195,જુદાજુદા પ્રોજેક્ટ પૂરા કરવા માટે ગુજરાત સરકાર વિવિધ બેંકો પાસેથી વ્યાજથી લોન લે છે તેમજ ફંડહાઉસો પાસેથી પણ વ્યાજ લેતી હોય છે,standard_gujarati,1
140,બાળલગ્નના કારણે દીકરીઓના શારીરિક અને માનસિક સ્વાસ્થ્ય પર પડતી નકારાત્મક અસરો વિશે પણ ચર્ચા કરાઈ હતી,standard_gujarati,1
